symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
NURO,2013-09-30,False,Q3,2013,10-Q,1314728.0,-1599454.0,-716264.0,-0.26,-0.26,0.0,9702906.0,9495771.0,1894924.0,7836168.0,5807177.0,-5330508.0,-27808.0,4495006.0
NURO,2012-12-31,False,FY,2012,10-K,7575289.0,-10022027.0,-10007553.0,-5.22,-5.22,0.0,10877447.0,10573066.0,2005606.0,8699478.0,8800422.0,-9175567.0,122035.0,7462564.0
NBBC,2013-06-30,False,Q2,2013,10-Q,21532000.0,,10947000.0,0.38,0.38,0.0,1730095000.0,,,23500000.0,160698000.0,12115000.0,-37987000.0,11690000.0
NBBC,2012-12-31,False,FY,2012,10-K,73448000.0,,-28172000.0,-1.8,-1.8,0.0,1708707000.0,,,30785000.0,196014000.0,22766000.0,-26910000.0,-10057000.0
NBBC,2013-09-30,False,Q3,2013,10-Q,21639000.0,,2780000.0,0.1,0.1,0.0,1802342000.0,,,32313000.0,162846000.0,20736000.0,-86076000.0,82445000.0
NBBC,2013-03-31,False,Q1,2013,10-Q,21222000.0,,4001000.0,0.19,0.13,0.0,1712079000.0,,,18267000.0,199958000.0,13364000.0,-21904000.0,-1232000.0
NYMT,2013-03-31,False,Q1,2013,10-Q,19000.0,,15383000.0,0.31,0.31,0.27,7069690000.0,,,15888000.0,328448000.0,11886000.0,13067000.0,-40842000.0
NYMT,2012-12-31,False,FY,2012,10-K,888000.0,,28279000.0,1.08,1.08,1.06,7160401000.0,,,31777000.0,322006000.0,29089000.0,-1066382000.0,1052484000.0
NEWP,2012-12-29,False,FY,2012,10-K,595346000.0,-82160000.0,-89423000.0,-2.35,-2.35,0.0,620961000.0,337680000.0,127838000.0,88767000.0,290818000.0,81449000.0,-10964000.0,-37449000.0
NEWP,2013-09-28,False,Q3,2013,10-Q,139037000.0,6436000.0,437000.0,0.01,0.01,0.0,566733000.0,299031000.0,106921000.0,47328000.0,306618000.0,40072000.0,-7951000.0,-74064000.0
NLNK,2013-03-31,False,Q1,2013,10-Q,302000.0,-8042000.0,-7934000.0,-0.33,-0.33,0.0,71655000.0,65766000.0,3141000.0,63278000.0,59994000.0,-6623000.0,685000.0,48966000.0
NEWP,2013-03-30,False,Q1,2013,10-Q,132607000.0,4423000.0,2746000.0,0.07,0.07,0.0,610378000.0,333599000.0,127251000.0,83846000.0,297471000.0,7450000.0,-4869000.0,-7159000.0
NEWP,2013-06-29,False,Q2,2013,10-Q,134234000.0,5593000.0,2662000.0,0.07,0.07,0.0,612010000.0,338200000.0,131802000.0,90186000.0,300980000.0,29285000.0,-8634000.0,-18961000.0
NEWS,2012-12-31,False,FY,2012,10-K,645000000.0,,23977000.0,0.51,0.45,0.0,2157070000.0,,,27212000.0,594817000.0,37738000.0,-147810000.0,118816000.0
NLNK,2012-12-31,False,FY,2012,10-K,1687000.0,-23259000.0,-23321000.0,-1.12,-1.12,0.0,29429000.0,23389000.0,2919000.0,20250000.0,17927000.0,-20471000.0,-277000.0,1508000.0
NEWS,2013-06-30,False,Q2,2013,10-Q,1461000.0,,5644000.0,0.12,0.11,0.0,2281635000.0,,,83390000.0,601736000.0,30911000.0,-125469000.0,151193000.0
NEWS,2013-03-31,False,Q1,2013,10-Q,645000000.0,,6154000.0,0.13,0.12,0.0,2095766000.0,,,27581000.0,602653000.0,1624000.0,41210000.0,-42465000.0
NEWS,2013-09-30,False,Q3,2013,10-Q,5131000.0,,6437000.0,0.13,0.12,0.0,2468880000.0,,,87972000.0,609928000.0,50272000.0,-302217000.0,312705000.0
NYMT,2013-06-30,False,Q2,2013,10-Q,41000.0,,11238000.0,0.19,0.19,0.27,8562526000.0,,,53267000.0,473328000.0,28161000.0,-116143000.0,109472000.0
NYMT,2013-09-30,False,Q3,2013,10-Q,96000.0,,16933000.0,0.27,0.27,0.27,8450046000.0,,,20509000.0,477683000.0,45092000.0,-145582000.0,89222000.0
NLNK,2013-06-30,False,Q2,2013,10-Q,232000.0,-7069000.0,-7077000.0,-0.28,-0.28,0.0,67013000.0,61071000.0,4163000.0,59039000.0,54358000.0,-11477000.0,971000.0,169787000.0
NLNK,2013-09-30,False,Q3,2013,10-Q,265000.0,-8117000.0,-8123000.0,-0.32,-0.32,0.0,60887000.0,54149000.0,5114000.0,51964000.0,47350000.0,-17756000.0,214000.0,169748000.0
NWS,2013-09-30,False,Q1,2014,10-Q,2072000000.0,,27000000.0,0.05,0.05,0.0,16343000000.0,5230000000.0,2645000000.0,2688000000.0,12939000000.0,59000000.0,27000000.0,205000000.0
NICK,2013-09-30,False,Q2,2014,10-Q,20948924.0,,4316552.0,0.36,0.35,0.12,276601552.0,,,4473682.0,134747211.0,10771698.0,-12121948.0,3026216.0
NICK,2013-06-30,False,Q1,2014,10-Q,20475735.0,,5700493.0,0.47,0.46,0.12,270092426.0,,,3658951.0,131477712.0,7688869.0,-5766217.0,-1061417.0
EGOV,2013-06-30,False,Q2,2013,10-Q,65938000.0,17743000.0,10808000.0,0.16,0.16,0.0,174712000.0,158439000.0,68379000.0,80688000.0,101996000.0,19678000.0,-2988000.0,1640000.0
NFEC,2012-12-31,False,FY,2012,10-K,9269016.0,566335.0,88034.0,0.02,0.02,0.0,42831702.0,13693082.0,13018352.0,3071367.0,29813350.0,4559248.0,-3250440.0,-568653.0
EGOV,2013-09-30,False,Q3,2013,10-Q,61330000.0,8115000.0,5093000.0,0.08,0.08,0.0,181232000.0,165141000.0,68672000.0,90929000.0,108045000.0,31356000.0,-5024000.0,2239000.0
EGOV,2012-12-31,False,FY,2012,10-K,211142526.0,43191770.0,26338748.0,0.4,0.4,0.0,145139937.0,127846602.0,62819501.0,62358266.0,78924370.0,28389575.0,-13489817.0,-14180556.0
NFEC,2013-03-31,False,Q1,2013,10-Q,1298613.0,97889.0,9765.0,0.0,0.0,0.0,42355222.0,13224932.0,11346050.0,1323575.0,31009172.0,-112757.0,-59872.0,-1590882.0
NFEC,2013-06-30,False,Q2,2013,10-Q,1475416.0,173476.0,52017.0,0.01,0.01,0.0,44936853.0,14823943.0,13367583.0,934541.0,31569270.0,3723565.0,-785146.0,-5117527.0
NICK,2012-12-31,False,Q3,2013,10-Q,17888992.0,,4565220.0,0.38,0.37,2.12,263465083.0,,,4666656.0,123939649.0,16701812.0,-5730208.0,-9108002.0
NXST,2012-12-31,False,FY,2012,10-K,378632000.0,99905000.0,182492000.0,6.31,5.94,0.0,945815000.0,163326000.0,58003000.0,68999000.0,2954000.0,79888000.0,-238617000.0,220182000.0
NFEC,2012-12-31,True,FY,2012,10-K,9269016.0,566335.0,88034.0,0.02,0.02,0.0,42831702.0,13693082.0,13018352.0,3071367.0,29813350.0,2976929.0,-3250440.0,1013666.0
EGOV,2013-03-31,False,Q1,2013,10-Q,61224000.0,15724000.0,9957000.0,0.15,0.15,0.0,156391000.0,139632000.0,62237000.0,63717000.0,89907000.0,1256000.0,-1382000.0,1485000.0
NIHD,2013-09-30,False,Q3,2013,10-Q,1101265000.0,-162757000.0,-299941000.0,-1.74,-1.74,0.0,8875608000.0,3536844000.0,1530563000.0,1578638000.0,1217764000.0,-102717000.0,-487366000.0,823731000.0
NIHD,2013-03-31,False,Q1,2013,10-Q,1413396000.0,-101862000.0,-207504000.0,-1.21,-1.21,0.0,9685117000.0,3798219000.0,1514836000.0,1884451000.0,2190367000.0,-142630000.0,-121452000.0,762844000.0
NIHD,2012-12-31,False,FY,2012,10-K,6086463000.0,-123260000.0,-765249000.0,-4.46,-4.46,0.0,9223078000.0,3335032000.0,1760025000.0,1383491000.0,2316449000.0,353183000.0,-1055160000.0,-238295000.0
NIHD,2013-06-30,False,Q2,2013,10-Q,1259560000.0,-82005000.0,-396351000.0,-2.3,-2.3,0.0,8981803000.0,3791482000.0,1417188000.0,1463254000.0,1523927000.0,-40306000.0,-647818000.0,821488000.0
NFEC,2013-06-30,True,Q2,2013,10-Q,1475416.0,173476.0,52017.0,0.01,0.01,0.0,44936853.0,14823943.0,13367583.0,934541.0,31569270.0,-53680.0,-785146.0,-1340282.0
NFEC,2013-03-31,True,Q1,2013,10-Q,1298613.0,97889.0,9765.0,0.0,0.0,0.0,42355222.0,13224932.0,11346050.0,1323575.0,31009172.0,-761837.0,-59872.0,-941802.0
NXST,2013-06-30,False,Q2,2013,10-Q,126211000.0,28192000.0,6367000.0,0.22,0.2,0.0,1086766000.0,168370000.0,63334000.0,45625000.0,5994000.0,13834000.0,-167103000.0,129895000.0
NXST,2013-03-31,False,Q1,2013,10-Q,112205000.0,17818000.0,705000.0,0.02,0.02,0.0,1035710000.0,134045000.0,78801000.0,22625000.0,2554000.0,13105000.0,-127894000.0,68415000.0
NXST,2013-09-30,False,Q3,2013,10-Q,125792000.0,25153000.0,3595000.0,0.12,0.11,0.12,1147988000.0,149317000.0,98950000.0,24619000.0,11358000.0,45728000.0,-237686000.0,147578000.0
NICK,2013-03-31,False,FY,2013,10-K,82110446.0,,19940946.0,1.66,1.63,2.46,263835468.0,,,2797716.0,126965096.0,25620155.0,-10568710.0,-15056783.0
NFEC,2013-09-30,False,Q3,2013,10-Q,1335946.0,265747.0,-25262.0,-0.0,-0.0,0.0,43469118.0,13364887.0,11662362.0,1075161.0,31806756.0,76949.0,-807391.0,-1324274.0
NSYS,2012-12-31,False,FY,2012,10-K,106937387.0,1460598.0,629438.0,0.23,0.23,0.0,44514899.0,32691371.0,20131441.0,,21135231.0,4621617.0,-4395937.0,-225680.0
NNBR,2013-03-31,False,Q1,2013,10-Q,93797000.0,5639000.0,2871000.0,0.17,0.17,0.0,264647000.0,130026000.0,65084000.0,7647000.0,130056000.0,-2496000.0,-3154000.0,-5890000.0
NNBR,2012-12-31,False,FY,2012,10-K,370084000.0,25071000.0,24268000.0,1.43,1.42,0.0,265343000.0,127296000.0,58758000.0,18990000.0,128560000.0,37358000.0,-14778000.0,-9574000.0
NTIC,2013-02-28,False,Q2,2013,10-Q,5246350.0,969855.0,434410.0,0.1,0.1,0.0,45439407.0,16933403.0,2343836.0,4261145.0,42201187.0,-3445681.0,4349062.0,-779147.0
NSYS,2013-03-31,False,Q1,2013,10-Q,25925401.0,223622.0,141089.0,0.05,0.05,0.0,46137520.0,34731651.0,20199426.0,18521.0,21280101.0,-418522.0,,638616.0
NSYS,2013-06-30,False,Q2,2013,10-Q,28450699.0,373105.0,187219.0,0.07,0.07,0.0,47183212.0,35818260.0,21213868.0,0.0,21469040.0,-1447337.0,-609285.0,2056622.0
NBN,2012-12-31,False,Q2,2013,10-Q,12268000.0,,1259000.0,0.12,0.12,0.09,704710000.0,,,3284000.0,114931000.0,1647000.0,-36088000.0,33779000.0
NTIC,2013-08-31,False,FY,2013,10-K,22501864.0,4964976.0,3366894.0,0.76,0.75,0.0,49053949.0,16932505.0,3662053.0,4314258.0,44534601.0,-1245035.0,3025187.0,-1563867.0
NTIC,2013-05-31,False,Q3,2013,10-Q,5877033.0,1493771.0,927112.0,0.21,0.21,0.0,46511313.0,15896765.0,2760231.0,3176157.0,42874757.0,-3052892.0,3302358.0,-1196170.0
NDSN,2013-01-31,False,Q1,2013,10-Q,347043000.0,61564000.0,42011000.0,0.65,0.65,0.15,1817984000.0,574472000.0,292380000.0,54432000.0,714429000.0,39755000.0,-8729000.0,-18816000.0
NTIC,2012-11-30,False,Q1,2013,10-Q,5291747.0,873664.0,389622.0,0.09,0.09,0.0,47105308.0,19312715.0,4005844.0,6819036.0,42185080.0,-1474140.0,4153275.0,39881.0
NECB,2013-06-30,False,Q2,2013,10-Q,5229000.0,,381000.0,0.03,0.03,0.03,428864000.0,,,39126000.0,104309000.0,2477000.0,4271000.0,-16864000.0
NECB,2013-03-31,False,Q1,2013,10-Q,5306000.0,,207000.0,0.02,0.02,0.03,428558000.0,,,24981000.0,103990000.0,370000.0,-8662000.0,-15969000.0
NECB,2012-12-31,False,FY,2012,10-K,22607000.0,,-2514000.0,-0.2,-0.2,0.09,444224000.0,,,49242000.0,103849000.0,640000.0,7041000.0,-41022000.0
NECB,2013-09-30,False,Q3,2013,10-Q,4851000.0,,381000.0,0.03,0.03,0.03,433119000.0,,,30601000.0,104632000.0,1900000.0,-8289000.0,-12252000.0
NWBI,2013-03-31,False,Q1,2013,10-Q,96011000.0,,15298000.0,0.17,0.17,0.0,7994490000.0,,,71607000.0,1147580000.0,42229000.0,50840000.0,40417000.0
NWBI,2012-12-31,False,FY,2012,10-K,68815000.0,,63560000.0,0.68,0.68,0.6,7942600000.0,,,88277000.0,1128469000.0,127455000.0,-273440000.0,-90608000.0
NTKS,2012-12-31,False,FY,2012,10-K,2201300000.0,127600000.0,9500000.0,0.63,0.61,0.0,1888100000.0,724400000.0,376400000.0,144700000.0,94200000.0,164200000.0,-23500000.0,-54200000.0
NFBK,2013-03-31,False,Q1,2013,10-Q,26772000.0,,4792000.0,0.09,0.09,0.06,2843630000.0,,,22631000.0,744028000.0,13031000.0,-53544000.0,-22329000.0
NFBK,2012-12-31,False,FY,2012,10-K,100125000.0,,16031000.0,0.3,0.29,0.09,2813201000.0,,,25354000.0,414873000.0,27977000.0,-244803000.0,280318000.0
NMIH,2013-09-30,False,Q3,2013,10-Q,2161320.0,,-13872674.0,-0.25,-0.25,0.0,461718976.0,,,34097356.0,446858105.0,-29280649.0,-420899500.0,508887212.0
NWBI,2013-06-30,False,Q2,2013,10-Q,92176000.0,,13478000.0,0.15,0.15,0.24,7963814000.0,,,87524000.0,1128233000.0,77967000.0,-83714000.0,2198000.0
NWBI,2013-09-30,False,Q3,2013,10-Q,93897000.0,,17600000.0,0.19,0.19,0.13,7908379000.0,,,93335000.0,1138534000.0,103335000.0,-63555000.0,-76171000.0
NWBO,2013-06-30,False,Q2,2013,10-Q,272000.0,-11404000.0,-11594000.0,-0.4,-0.4,0.0,2437000.0,2348000.0,18674000.0,1985000.0,-27254000.0,-15283000.0,0.0,159500000.0
NWBO,2013-09-30,False,Q3,2013,10-Q,400000.0,-15452000.0,-22910000.0,-0.65,-0.65,0.0,7635000.0,7495000.0,17220000.0,2857000.0,-25084000.0,-23199000.0,-4554000.0,172842000.0
NWBO,2012-12-31,False,FY,2012,10-K,772000.0,-43825000.0,-67320000.0,-5.72,-5.72,0.0,7570000.0,7458000.0,10744000.0,7346000.0,-16073000.0,-22754000.0,-31000.0,30147000.0
NDLS,2013-07-02,False,Q2,2013,10-Q,89239000.0,937000.0,68000.0,0.0,0.0,0.0,171687000.0,17277000.0,24446000.0,618000.0,119236000.0,19726000.0,-25652000.0,5963000.0
NWBO,2013-03-31,False,Q1,2013,10-Q,137000.0,-13944000.0,-14394000.0,-0.54,-0.54,0.0,521000.0,412000.0,16239000.0,373000.0,-28051000.0,-7074000.0,0.0,101000.0
NFBK,2013-09-30,False,Q3,2013,10-Q,25968000.0,,5100000.0,0.09,0.09,0.0,2727219000.0,,,13549000.0,716280000.0,21439000.0,27905000.0,-84452000.0
NFBK,2013-06-30,False,Q2,2013,10-Q,24652000.0,,4299000.0,0.08,0.08,0.0,2690218000.0,,,12344000.0,719575000.0,14034000.0,-76000.0,-117366000.0
NRIM,2013-09-30,False,Q3,2013,10-Q,14767000.0,,3474000.0,0.53,0.53,0.0,1179137000.0,,,34686000.0,142603000.0,10444000.0,-80519000.0,857000.0
NTKS,2013-03-30,False,Q1,2013,10-Q,519100000.0,4600000.0,-15100000.0,-0.98,-0.98,0.0,1983000000.0,831000000.0,405400000.0,201400000.0,77100000.0,-14500000.0,-11400000.0,82600000.0
NRIM,2013-03-31,False,Q1,2013,10-Q,14231000.0,,2674000.0,0.41,0.41,0.0,1151158000.0,,,28648000.0,138104000.0,2225000.0,-34795000.0,-19716000.0
NRIM,2013-06-30,False,Q2,2013,10-Q,15142000.0,,3496000.0,0.54,0.53,0.0,1164850000.0,,,29216000.0,140054000.0,4838000.0,-42262000.0,-9904000.0
NTRS,2013-06-30,False,Q2,2013,10-Q,1075700000.0,,191100000.0,0.78,0.78,0.0,97236000000.0,,,4630900000.0,7724600000.0,-1281700000.0,2711100000.0,-436500000.0
NTRS,2013-03-31,False,Q1,2013,10-Q,1037000000.0,,164000000.0,0.68,0.67,0.0,93156800000.0,,,3773500000.0,7612100000.0,312500000.0,4438900000.0,4667600000.0
NSYS,2013-09-30,False,Q3,2013,10-Q,27389275.0,376181.0,217917.0,0.08,0.08,0.0,47208205.0,35957825.0,20938813.0,482631.0,21691402.0,-21229.0,-950064.0,1453924.0
NRIM,2012-12-31,False,FY,2012,10-K,14392000.0,,12946000.0,2.0,1.97,0.56,154818000.0,,,13547000.0,136353000.0,32549000.0,-28276000.0,57510000.0
NNBR,2013-09-30,False,Q3,2013,10-Q,93023000.0,7794000.0,5052000.0,0.29,0.29,0.06,261430000.0,126771000.0,69234000.0,4468000.0,144853000.0,25660000.0,-9054000.0,-31027000.0
NDSN,2013-04-30,False,Q2,2013,10-Q,382100000.0,82202000.0,54605000.0,0.85,0.84,0.15,1857337000.0,607746000.0,273283000.0,62792000.0,735595000.0,102629000.0,-25754000.0,-57068000.0
NDSN,2013-07-31,False,Q3,2013,10-Q,402960000.0,93216000.0,65424000.0,1.02,1.01,0.15,1854680000.0,608884000.0,222402000.0,75368000.0,789642000.0,194584000.0,-32879000.0,-128216000.0
NDLS,2013-10-01,False,Q3,2013,10-Q,88936000.0,5580000.0,3265000.0,0.11,0.11,0.0,181810000.0,18512000.0,27562000.0,589000.0,122512000.0,32462000.0,-39788000.0,7334000.0
NDSN,2013-10-31,False,FY,2013,10-K,1542921000.0,323849000.0,221817000.0,3.45,3.42,0.63,2042289000.0,600570000.0,235471000.0,42375000.0,887863000.0,268376000.0,-220545000.0,-52426000.0
NBN,2013-09-30,False,Q1,2014,10-Q,10754000.0,,320000.0,0.03,0.03,0.09,724955000.0,,,2849000.0,113846000.0,3035000.0,-44655000.0,53037000.0
NBN,2013-03-31,False,Q3,2013,10-Q,13321000.0,,1666000.0,0.16,0.16,0.09,699577000.0,,,2936000.0,115737000.0,622000.0,-14199000.0,27872000.0
NTRS,2012-12-31,False,FY,2012,10-K,3896100000.0,,687300000.0,2.82,2.81,0.0,97463800000.0,,,3752700000.0,7527000000.0,814400000.0,1627600000.0,-3072900000.0
NBN,2013-06-30,False,FY,2013,10-K,48768000.0,,4065000.0,0.39,0.39,0.36,670639000.0,,,3238000.0,113802000.0,1323000.0,-63083000.0,-580000.0
NNBR,2013-06-30,False,Q2,2013,10-Q,96305000.0,7920000.0,4770000.0,0.28,0.28,0.06,261439000.0,127937000.0,64552000.0,5232000.0,136027000.0,8844000.0,-4906000.0,-17682000.0
NTKS,2013-06-29,False,Q2,2013,10-Q,630700000.0,40400000.0,11500000.0,0.75,0.73,0.0,2044800000.0,749500000.0,465000000.0,48800000.0,91700000.0,13800000.0,-166600000.0,56900000.0
NWPX,2013-09-30,False,Q3,2013,10-Q,103022000.0,2840000.0,1016000.0,0.11,0.11,0.0,433713000.0,233977000.0,55946000.0,33000.0,277239000.0,21385000.0,-26335000.0,4937000.0
NTKS,2013-09-28,False,Q3,2013,10-Q,589200000.0,32500000.0,4200000.0,0.27,0.27,0.0,2064800000.0,767100000.0,503900000.0,86600000.0,101600000.0,96000000.0,-180000000.0,25900000.0
NWPX,2013-06-30,False,Q2,2013,10-Q,116738000.0,9380000.0,5561000.0,0.59,0.59,0.0,445321000.0,247785000.0,67037000.0,194000.0,275345000.0,13189000.0,-19564000.0,6523000.0
NTRS,2013-09-30,False,Q3,2013,10-Q,1101300000.0,,206500000.0,0.85,0.84,0.0,95969500000.0,,,2690700000.0,7817100000.0,960900000.0,510000000.0,-2425800000.0
NWPX,2012-12-31,False,FY,2012,10-K,524503000.0,27560000.0,16244000.0,1.73,1.72,0.0,422422000.0,236138000.0,68746000.0,46000.0,259432000.0,44490000.0,-19297000.0,-25329000.0
NCLH,2013-06-30,False,Q2,2013,10-Q,644433000.0,95389000.0,-8841000.0,-0.04,-0.04,0.0,6588633000.0,201019000.0,1171083000.0,82840000.0,2384293000.0,252780000.0,-759020000.0,543580000.0
NCLH,2013-09-30,False,Q3,2013,10-Q,797885000.0,208080000.0,170858000.0,0.84,0.82,0.0,6605549000.0,187051000.0,1077745000.0,56960000.0,2574888000.0,398343000.0,-835765000.0,448882000.0
NCLH,2013-03-31,False,Q1,2013,10-Q,527631000.0,30988000.0,-96395000.0,-0.49,-0.49,0.0,5991730000.0,206767000.0,1046142000.0,81201000.0,2401588000.0,82095000.0,-85152000.0,38758000.0
STVS,2013-03-31,False,Q1,2013,10-Q,14996951.0,1479348.0,1178467.0,0.06,0.06,0.0,48788632.0,28650323.0,12393697.0,601247.0,31585154.0,-362868.0,-1796439.0,-390203.0
STVS,2012-12-31,False,FY,2012,10-K,66297498.0,6654609.0,5433883.0,0.29,0.29,0.0,50753349.0,32221450.0,15677897.0,3150492.0,30365588.0,826862.0,-8808163.0,8621939.0
STVS,2013-06-30,False,Q2,2013,10-Q,19163448.0,1544840.0,1187080.0,0.06,0.06,0.0,55076661.0,32416081.0,12460988.0,1332401.0,33964877.0,1983907.0,-3643185.0,-173045.0
NWFL,2012-12-31,False,FY,2012,10-K,4050000.0,,8403000.0,2.56,2.56,1.21,672299000.0,,,12295000.0,92421000.0,11361000.0,-17249000.0,-3240000.0
NUAN,2013-03-31,False,Q2,2013,10-Q,450999000.0,12412000.0,-25848000.0,-0.08,-0.08,0.0,6090740000.0,1568771000.0,568479000.0,1005302000.0,2768857000.0,216034000.0,-503666000.0,164715000.0
NTLS,2012-12-31,False,FY,2012,10-K,453989000.0,63142000.0,18387000.0,0.88,0.86,1.68,680114000.0,159071000.0,63331000.0,76197000.0,44535000.0,109017000.0,-71633000.0,-21137000.0
NVAX,2012-12-31,False,FY,2012,10-K,22076000.0,-29665000.0,-28507000.0,-0.22,-0.22,0.0,102345000.0,50408000.0,11675000.0,17399000.0,80240000.0,-18229000.0,-32262000.0,53786000.0
NTLS,2013-09-30,False,Q3,2013,10-Q,130912000.0,27422000.0,10583000.0,0.5,0.48,0.42,711953000.0,185061000.0,73860000.0,110897000.0,47734000.0,120149000.0,-62896000.0,-22553000.0
NUAN,2012-12-31,False,Q1,2013,10-Q,462268000.0,6230000.0,-22096000.0,-0.07,-0.07,0.0,6099768000.0,1563674000.0,589276000.0,961088000.0,2782261000.0,122948000.0,-460840000.0,169608000.0
NUAN,2013-06-30,False,Q3,2013,10-Q,469769000.0,26149000.0,-34974000.0,-0.11,-0.11,0.0,5986838000.0,1424610000.0,588779000.0,873051000.0,2655424000.0,301515000.0,-616896000.0,61071000.0
NVAX,2013-06-30,False,Q2,2013,10-Q,3531000.0,-12898000.0,-12633000.0,-0.08,-0.08,0.0,92918000.0,45365000.0,11256000.0,2574000.0,69226000.0,-18216000.0,-8181000.0,11572000.0
NVAX,2013-03-31,False,Q1,2013,10-Q,3833000.0,-10005000.0,-9996000.0,-0.07,-0.07,0.0,98704000.0,51722000.0,9253000.0,9023000.0,77568000.0,-10583000.0,-4974000.0,7181000.0
NUAN,2013-09-30,False,FY,2013,10-K,1855279000.0,48482000.0,-115238000.0,-0.37,-0.37,0.0,5958603000.0,1409527000.0,805234000.0,808118000.0,2638014000.0,395010000.0,-693908000.0,-20657000.0
NTLS,2012-09-30,False,Q3,2012,10-Q,,,,,,0.0,,,,,,,,
NTLS,2013-06-30,False,Q2,2013,10-Q,119859000.0,23554000.0,9386000.0,0.45,0.43,0.42,708697000.0,183981000.0,89304000.0,98239000.0,44665000.0,75503000.0,-41570000.0,-11891000.0
NVTL,2013-06-30,False,Q2,2013,10-Q,91124000.0,-7744000.0,-7892000.0,-0.23,-0.23,0.0,150396000.0,121697000.0,77812000.0,24863000.0,70027000.0,6501000.0,1130000.0,1295000.0
NVTL,2013-03-31,False,Q1,2013,10-Q,85921000.0,-9185000.0,-9122000.0,-0.27,-0.27,0.0,155683000.0,127545000.0,76263000.0,18272000.0,76966000.0,1883000.0,-3447000.0,3857000.0
NVAX,2013-09-30,False,Q3,2013,10-Q,4802000.0,-15279000.0,-15300000.0,-0.09,-0.09,0.0,245074000.0,155020000.0,14260000.0,122493000.0,216574000.0,-33096000.0,7231000.0,130943000.0
NWPX,2013-03-31,False,Q1,2013,10-Q,140597000.0,14820000.0,9506000.0,1.01,1.0,0.0,445914000.0,253474000.0,75627000.0,47000.0,268837000.0,3844000.0,-8112000.0,4269000.0
NVTL,2013-09-30,False,Q3,2013,10-Q,92673000.0,-4864000.0,-5093000.0,-0.15,-0.15,0.0,144493000.0,124549000.0,76910000.0,18138000.0,65651000.0,-4182000.0,4445000.0,1916000.0
STVS,2013-09-30,False,Q3,2013,10-Q,22310842.0,1705961.0,1220926.0,0.06,0.06,0.0,57197847.0,34488149.0,12563061.0,1580396.0,35832875.0,2238462.0,-3945244.0,112465.0
NVTL,2012-12-31,False,FY,2012,10-K,344288000.0,-88743000.0,-89266000.0,-2.72,-2.72,0.0,161531000.0,140731000.0,73532000.0,16044000.0,85447000.0,-29879000.0,-2203000.0,1120000.0
NWFL,2013-03-31,False,Q1,2013,10-Q,8934000.0,,2308000.0,0.64,0.63,0.31,680753000.0,,,6763000.0,92920000.0,2879000.0,-5266000.0,6037000.0
NWFL,2013-06-30,False,Q2,2013,10-Q,8268000.0,,1839000.0,0.51,0.51,0.0,697606000.0,,,9872000.0,90460000.0,6046000.0,-15635000.0,24591000.0
NWFL,2013-09-30,False,Q3,2013,10-Q,8362000.0,,2136000.0,0.59,0.59,0.0,703771000.0,,,15193000.0,91346000.0,9659000.0,-22972000.0,28432000.0
NMRX,2013-06-30,False,Q2,2013,10-Q,17271000.0,-1983000.0,-1012000.0,-0.05,-0.05,0.0,96272000.0,45105000.0,12712000.0,24112000.0,81358000.0,151000.0,-1845000.0,20949000.0
NMRX,2012-12-31,False,FY,2012,10-K,66740000.0,3192000.0,7165000.0,0.46,0.45,0.0,72147000.0,23855000.0,12655000.0,4948000.0,52805000.0,1701000.0,-6452000.0,150000.0
NMRX,2013-03-31,False,Q1,2013,10-Q,16730000.0,28000.0,11000.0,0.0,0.0,0.0,95747000.0,45794000.0,11515000.0,25471000.0,81822000.0,59000.0,-614000.0,21080000.0
NMRX,2013-09-30,False,Q3,2013,10-Q,21951000.0,645000.0,575000.0,0.03,0.03,0.0,98357000.0,46797000.0,13691000.0,25817000.0,82510000.0,3335000.0,-3073000.0,20723000.0
NUTR,2013-03-31,False,Q2,2013,10-Q,56583000.0,8913000.0,5536000.0,0.57,0.57,0.0,182606000.0,66576000.0,18948000.0,5501000.0,128495000.0,15064000.0,-3887000.0,-10434000.0
NUTR,2012-12-31,False,Q1,2013,10-Q,49744000.0,5805000.0,3494000.0,0.36,0.36,0.0,183061000.0,65878000.0,19011000.0,4748000.0,123838000.0,6847000.0,-2226000.0,-4717000.0
NVEEU,2013-03-31,False,Q1,2013,10-Q,15580000.0,829000.0,556000.0,0.25,0.23,0.0,30024000.0,17792000.0,12979000.0,1130000.0,11986000.0,-979000.0,-276000.0,91000.0
NVEEU,2013-06-30,False,Q2,2013,10-Q,17149000.0,1107000.0,1064000.0,0.2,0.18,0.0,36793000.0,24322000.0,10936000.0,6711000.0,20431000.0,292000.0,-1124000.0,5249000.0
NXTM,2013-03-31,False,Q1,2013,10-Q,61644000.0,-4536000.0,-4994000.0,-0.08,-0.08,0.0,312203000.0,163652000.0,42319000.0,99803000.0,196773000.0,-5208000.0,-2023000.0,731000.0
NVEC,2013-03-31,False,FY,2013,10-K,27033419.0,15196854.0,11828838.0,2.44,2.43,0.0,95765496.0,19036846.0,1780888.0,2509683.0,93984608.0,12645302.0,-11840077.0,159922.0
