symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
EPAX,2011-09-30,False,Q3,2011,10-Q,26742000.0,7455000.0,6052000.0,0.34,0.34,0.0,108917000.0,68298000.0,21719000.0,5217000.0,86021000.0,-14685000.0,23603000.0,-10539000.0
EPAX,2011-06-30,False,Q2,2011,10-Q,36056000.0,19289000.0,13431000.0,0.76,0.75,0.0,157716000.0,116662000.0,72779000.0,5617000.0,83719000.0,19695000.0,-12828000.0,-8088000.0
UHAL,2011-06-30,False,Q1,2012,10-Q,642965000.0,148363000.0,69238000.0,3.56,,0.0,4174456000.0,,,243753000.0,919740000.0,151365000.0,-173967000.0,-109185000.0
UHAL,2011-09-30,False,Q2,2012,10-Q,703181000.0,184433000.0,101011000.0,5.2,,0.0,4403137000.0,,,448159000.0,1006342000.0,418783000.0,-302738000.0,-42993000.0
AETI,2011-09-30,False,Q3,2011,10-Q,13704000.0,52000.0,359000.0,0.05,0.04,0.0,36329000.0,20297000.0,8309000.0,1871000.0,22609000.0,-1066000.0,711000.0,862000.0
AMSWA,2011-10-31,False,Q2,2012,10-Q,25598000.0,4716000.0,2981000.0,0.11,0.11,0.09,104953000.0,68828000.0,27586000.0,24455000.0,76593000.0,2026000.0,1813000.0,-3312000.0
CRMT,2011-07-31,False,Q1,2012,10-Q,100524000.0,,8282000.0,0.81,0.78,0.0,288030000.0,,,219000.0,184972000.0,1243000.0,-734000.0,-513000.0
CRMT,2011-10-31,False,Q2,2012,10-Q,110807000.0,,7760000.0,0.79,0.77,0.0,301023000.0,,,330000.0,178441000.0,-1116000.0,-2029000.0,3252000.0
ABCB,2011-06-30,False,Q2,2011,10-Q,41897000.0,,1307000.0,0.06,0.06,0.0,2857237000.0,,,68552000.0,277158000.0,9857000.0,104280000.0,-119911000.0
ABCB,2011-09-30,False,Q3,2011,10-Q,68510000.0,,15643000.0,0.67,0.66,0.0,3010379000.0,,,55761000.0,294422000.0,35638000.0,264789000.0,-318992000.0
AMSC,2010-06-30,False,Q1,2011,10-Q,97209000.0,16081000.0,9170000.0,0.2,0.2,0.0,410033000.0,264312000.0,107745000.0,64844000.0,285965000.0,-18479000.0,-41000.0,561000.0
AMSC,2010-09-30,False,Q2,2011,10-Q,101529000.0,15945000.0,9988000.0,0.22,0.22,0.0,465235000.0,293074000.0,120877000.0,52615000.0,325578000.0,-1878000.0,-37295000.0,1574000.0
AMSC,2010-12-31,False,Q3,2011,10-Q,114193000.0,21470000.0,16004000.0,0.33,0.33,0.0,640441000.0,450451000.0,120296000.0,169021000.0,499971000.0,-16336000.0,-65059000.0,162590000.0
AMSC,2011-06-30,False,Q1,2012,10-Q,9058000.0,-38327000.0,-37679000.0,-0.74,-0.74,0.0,393662000.0,266123000.0,130844000.0,130885000.0,259741000.0,-57774000.0,59753000.0,4376000.0
AMSC,2010-12-31,True,Q3,2011,10-Q,31570000.0,,-18158000.0,-0.38,-0.38,0.0,573096000.0,400626000.0,107269000.0,169021000.0,462122000.0,-16042000.0,-64771000.0,162590000.0
AMSC,2010-09-30,True,Q2,2011,10-Q,98073000.0,,7839000.0,0.17,0.17,0.0,464877000.0,290906000.0,122687000.0,52615000.0,323410000.0,-1878000.0,-37295000.0,1574000.0
AMSC,2011-03-31,False,FY,2011,10-K,286603000.0,-177983000.0,-186284000.0,-3.95,-3.95,0.0,441209000.0,319805000.0,145180000.0,123783000.0,292855000.0,-22821000.0,-104833000.0,163058000.0
AMSC,2011-09-30,False,Q2,2012,10-Q,20800000.0,-51125000.0,-51709000.0,-1.02,-1.02,0.0,325728000.0,202050000.0,114101000.0,93511000.0,208227000.0,-106896000.0,76228000.0,-121000.0
AMWD,2011-10-31,False,Q2,2012,10-Q,128418000.0,-4560000.0,-2976000.0,-0.21,-0.21,0.0,262734000.0,119011000.0,47787000.0,57081000.0,149890000.0,7879000.0,-4640000.0,-1578000.0
AMWD,2011-07-31,False,Q1,2012,10-Q,131199000.0,-3925000.0,-2716000.0,-0.19,-0.19,0.09,267557000.0,121916000.0,51569000.0,56118000.0,151406000.0,4208000.0,-2087000.0,-1423000.0
AMSWA,2011-07-31,False,Q1,2012,10-Q,23709000.0,3594000.0,2288000.0,0.09,0.09,0.09,102818000.0,65069000.0,26642000.0,20500000.0,75111000.0,-2021000.0,230000.0,-1637000.0
ASEI,2011-06-30,False,Q1,2012,10-Q,51103000.0,8567000.0,5693000.0,0.62,0.61,0.3,346675000.0,319475000.0,65080000.0,48924000.0,272673000.0,14023000.0,-40611000.0,15368000.0
ASEI,2011-09-30,False,Q2,2012,10-Q,54778000.0,10205000.0,6851000.0,0.75,0.74,0.3,331308000.0,304029000.0,61990000.0,24994000.0,261316000.0,25415000.0,-56383000.0,-4182000.0
AMRB,2011-09-30,False,Q3,2011,10-Q,750000.0,,1049000.0,0.11,0.11,0.0,581720000.0,,,50562000.0,93112000.0,6349000.0,11875000.0,467000.0
AMRB,2011-06-30,False,Q2,2011,10-Q,454000.0,,221000.0,0.02,0.02,0.0,569725000.0,,,35048000.0,91187000.0,4506000.0,8530000.0,-9859000.0
ARII,2011-06-30,False,Q2,2011,10-Q,111913000.0,8194000.0,569000.0,0.03,0.03,0.0,662362000.0,435583000.0,69295000.0,301051000.0,303863000.0,-14735000.0,-3740000.0,756000.0
ARII,2011-09-30,False,Q3,2011,10-Q,125784000.0,12021000.0,4026000.0,0.19,0.19,0.0,687430000.0,456653000.0,88424000.0,284099000.0,306948000.0,-19220000.0,-16172000.0,756000.0
APEI,2009-09-30,False,Q3,2009,10-Q,36471000.0,8386000.0,5012000.0,0.28,0.27,0.0,105105000.0,79649000.0,27906000.0,63788000.0,72649000.0,22835000.0,-8581000.0,1820000.0
APEI,2010-03-31,False,Q1,2010,10-Q,47311000.0,13137000.0,7648000.0,0.42,0.4,0.0,127715000.0,97916000.0,32100000.0,85534000.0,90790000.0,14185000.0,-3842000.0,325000.0
APEI,2009-12-31,False,FY,2009,10-K,148998000.0,39866000.0,23943000.0,1.32,1.27,0.0,115753000.0,88382000.0,28963000.0,74866000.0,82018000.0,36756000.0,-11795000.0,2191000.0
APEI,2010-06-30,False,Q2,2010,10-Q,46254000.0,11739000.0,7025000.0,0.38,0.37,0.0,134659000.0,101517000.0,28912000.0,86163000.0,100148000.0,18154000.0,-8735000.0,1878000.0
APEI,2010-06-30,False,Q2,2010,10-Q,46254000.0,11739000.0,7025000.0,0.38,0.37,0.0,134659000.0,101517000.0,28912000.0,86163000.0,100148000.0,18154000.0,-8735000.0,1878000.0
APEI,2010-09-30,False,Q3,2010,10-Q,48295000.0,9315000.0,5588000.0,0.3,0.3,0.0,139827000.0,102640000.0,36210000.0,86596000.0,97845000.0,32836000.0,-14347000.0,-6759000.0
APEI,2010-12-31,False,FY,2010,10-K,198174000.0,50022000.0,29868000.0,1.63,1.59,0.0,141839000.0,98003000.0,37586000.0,81352000.0,97300000.0,47078000.0,-23027000.0,-17565000.0
APEI,2011-03-31,False,Q1,2011,10-Q,58664000.0,13071000.0,7857000.0,0.44,0.43,0.0,158410000.0,112627000.0,46468000.0,96530000.0,105012000.0,19875000.0,-3657000.0,-1040000.0
APEI,2011-06-30,False,Q2,2011,10-Q,60795000.0,14911000.0,8976000.0,0.5,0.49,0.0,158546000.0,111654000.0,41027000.0,94503000.0,110195000.0,25674000.0,-6908000.0,-5615000.0
APEI,2011-09-30,False,Q3,2011,10-Q,65251000.0,15034000.0,10939000.0,0.61,0.6,0.0,178712000.0,127236000.0,49970000.0,107306000.0,120050000.0,47500000.0,-13994000.0,-7552000.0
AMNB,2011-06-30,False,Q2,2011,10-Q,10558000.0,,1012000.0,0.16,0.16,0.0,846016000.0,,,15873000.0,111190000.0,7688000.0,7726000.0,5255000.0
AMNB,2011-09-30,False,Q3,2011,10-Q,17477000.0,,4129000.0,0.52,0.52,0.0,1305139000.0,,,23450000.0,151361000.0,13908000.0,39006000.0,-17892000.0
ANAT,2011-09-30,False,Q3,2011,10-Q,733344000.0,,57569000.0,2.17,2.15,0.0,22288918000.0,,,100100000.0,3638662000.0,265474000.0,-845149000.0,578326000.0
ANAT,2011-06-30,False,Q2,2011,10-Q,762414000.0,,30058000.0,1.13,1.13,0.0,22446948000.0,,,78114000.0,3703984000.0,169793000.0,-740818000.0,547690000.0
AMIC,2011-09-30,False,Q3,2011,10-Q,22969000.0,1506000.0,913000.0,0.11,0.11,0.0,135237000.0,,,3001000.0,94924000.0,1771000.0,-1441000.0,57000.0
AMIC,2011-06-30,False,Q2,2011,10-Q,21970000.0,495000.0,137000.0,0.02,0.02,0.0,139896000.0,,,1340000.0,93980000.0,-4000.0,-1318000.0,48000.0
AETI,2011-06-30,False,Q2,2011,10-Q,11427000.0,-1280000.0,-727000.0,-0.09,-0.09,0.0,34782000.0,19147000.0,7081000.0,2556000.0,22157000.0,-548000.0,850000.0,890000.0
ANCI,2011-06-30,False,Q2,2011,10-Q,11308000.0,-975000.0,-645000.0,-0.04,-0.04,0.0,25831000.0,17438000.0,5483000.0,11353000.0,20348000.0,-2787000.0,-372000.0,
ANCI,2011-09-30,False,Q3,2011,10-Q,11496000.0,-5562000.0,-6523000.0,-0.38,-0.38,0.0,18538000.0,15400000.0,4559000.0,11061000.0,13979000.0,-2880000.0,-571000.0,0.0
AMSF,2011-09-30,False,Q3,2011,10-Q,71743000.0,,6692000.0,0.37,0.36,0.0,1153197000.0,,,68940000.0,338486000.0,29772000.0,-4526000.0,-17272000.0
AMRS,2011-09-30,False,Q3,2011,10-Q,36276000.0,-44068000.0,-43690000.0,-0.97,-0.97,0.0,301302000.0,146700000.0,62890000.0,106142000.0,203575000.0,-65768000.0,23636000.0,6041000.0
AMRS,2011-06-30,False,Q2,2011,10-Q,32002000.0,-42829000.0,-42615000.0,-0.95,-0.95,0.0,324661000.0,205018000.0,48484000.0,152169000.0,250536000.0,-47844000.0,50275000.0,6394000.0
ANAC,2011-09-30,False,Q3,2011,10-Q,12644000.0,-4072000.0,-4403000.0,-0.16,-0.16,0.0,60608000.0,58030000.0,17705000.0,17299000.0,26897000.0,-23381000.0,17215000.0,1722000.0
ANAC,2011-06-30,False,Q2,2011,10-Q,2857000.0,-14969000.0,-15295000.0,-0.54,-0.54,0.0,68456000.0,65843000.0,19063000.0,10995000.0,29742000.0,-15808000.0,3538000.0,1522000.0
AFSI,2011-06-30,False,Q2,2011,10-Q,322021000.0,43869000.0,50162000.0,0.84,0.81,0.08,5135597000.0,,,256446000.0,873143000.0,174895000.0,-86981000.0,-36171000.0
AFSI,2011-09-30,False,Q3,2011,10-Q,373401000.0,50734000.0,35096000.0,0.59,0.57,0.09,5419349000.0,,,320863000.0,907729000.0,232323000.0,-151438000.0,37326000.0
ASYS,2011-06-30,False,Q3,2011,10-Q,71871000.0,12147000.0,7298000.0,0.76,0.74,0.0,220449000.0,185196000.0,96844000.0,60232000.0,121502000.0,5361000.0,-5598000.0,1964000.0
ASYS,2011-09-30,False,FY,2011,10-K,246705000.0,38279000.0,22882000.0,2.41,2.34,0.0,205865000.0,174851000.0,80794000.0,67382000.0,122331000.0,15426000.0,-6238000.0,2058000.0
ATLO,2011-09-30,False,Q3,2011,10-Q,11476848.0,,3589874.0,,0.38,0.13,1020228010.0,,,23033128.0,133515771.0,14585989.0,-45461664.0,38430670.0
ATLO,2011-06-30,False,Q2,2011,10-Q,11275933.0,,3243372.0,,0.34,0.13,1000556396.0,,,17409710.0,130277392.0,10076489.0,-33717095.0,25572183.0
AMSG,2010-06-30,False,Q2,2010,10-Q,179895000.0,59134000.0,13142000.0,0.43,0.43,0.0,1109412000.0,123050000.0,36655000.0,26513000.0,543792000.0,106884000.0,-40732000.0,-69016000.0
AMSG,2010-12-31,False,FY,2010,10-K,710409000.0,229283000.0,49825000.0,1.65,1.62,0.0,1165878000.0,132956000.0,43563000.0,34147000.0,576867000.0,230575000.0,-72905000.0,-152900000.0
AMSG,2010-09-30,False,Q3,2010,10-Q,180275000.0,57122000.0,13118000.0,0.43,0.43,0.0,1126736000.0,127725000.0,37729000.0,28797000.0,557732000.0,164756000.0,-55115000.0,-110221000.0
AMSG,2011-03-31,False,Q1,2011,10-Q,179415000.0,56641000.0,11693000.0,0.38,0.38,0.0,1168793000.0,136171000.0,40355000.0,37708000.0,587801000.0,51280000.0,-4673000.0,-43046000.0
AMSG,2011-06-30,False,Q2,2011,10-Q,188730000.0,60160000.0,11630000.0,0.38,0.37,0.0,1235468000.0,132783000.0,41726000.0,32954000.0,611523000.0,113025000.0,-52608000.0,-61610000.0
AMSG,2011-09-30,False,Q3,2011,10-Q,195934000.0,59880000000.0,13126000000.0,0.43,0.42,0.0,1469668000.0,156009000.0,53008000000.0,35839000000.0,702583000.0,175607000.0,-199258000.0,25343000000.0
AMSF,2011-06-30,False,Q2,2011,10-Q,67051000.0,,4569000.0,0.25,0.24,0.0,1152548000.0,,,62044000.0,337213000.0,4659000.0,-3415000.0,-166000.0
AMKR,2010-06-30,False,Q2,2010,10-Q,749165000.0,100748000.0,59050000.0,0.32,0.23,0.0,2693058000.0,1096925000.0,804116000.0,437803000.0,497147000.0,190508000.0,-143881000.0,-4236000.0
AMKR,2010-09-30,False,Q3,2010,10-Q,793971000.0,117854000.0,78020000.0,0.42,0.3,0.0,2821904000.0,1136065000.0,901396000.0,417498000.0,581003000.0,366962000.0,-274967000.0,-70634000.0
AMKR,2011-03-31,False,Q1,2011,10-Q,664950000.0,49999000.0,25103000.0,0.13,0.1,0.0,2701573000.0,1010783000.0,704118000.0,392951000.0,764432000.0,120227000.0,-111640000.0,-20482000.0
AMKR,2010-12-31,False,FY,2010,10-K,2939483000.0,373798000.0,231971000.0,1.26,0.91,0.0,2736822000.0,1062067000.0,772208000.0,404998000.0,636681000.0,542595000.0,-444921000.0,-89857000.0
AMKR,2011-06-30,False,Q2,2011,10-Q,687633000.0,55974000.0,14430000.0,0.07,0.07,0.0,2817695000.0,1110915000.0,680298000.0,475471000.0,781384000.0,233897000.0,-208009000.0,44595000.0
AMKR,2011-09-30,False,Q3,2011,10-Q,740007000.0,43995000.0,27261000.0,0.14,0.11,0.0,2889387000.0,1136449000.0,775275000.0,483390000.0,763528000.0,375792000.0,-306929000.0,7303000.0
AMGN,2010-03-31,False,Q1,2010,10-Q,3592000000.0,1481000000.0,1167000000.0,1.19,1.18,0.0,40366000000.0,19809000000.0,6562000000.0,2266000000.0,22339000000.0,913000000.0,-955000000.0,-576000000.0
AMGN,2010-06-30,False,Q2,2010,10-Q,3804000000.0,1517000000.0,1202000000.0,1.25,1.25,0.0,40800000000.0,20164000000.0,5992000000.0,1712000000.0,23170000000.0,2477000000.0,-2390000000.0,-1259000000.0
AMGN,2010-09-30,False,Q3,2010,10-Q,3816000000.0,1479000000.0,1236000000.0,1.29,1.28,0.0,43534000000.0,22930000000.0,6260000000.0,2951000000.0,24071000000.0,3779000000.0,-3661000000.0,-51000000.0
AMGN,2010-12-31,False,FY,2010,10-K,15053000000.0,5545000000.0,4627000000.0,4.82,4.79,0.0,43486000000.0,23129000000.0,6570000000.0,3287000000.0,23944000000.0,5787000000.0,-4152000000.0,-1232000000.0
AMGN,2011-03-31,False,Q1,2011,10-Q,3706000000.0,1293000000.0,1125000000.0,1.21,1.2,0.0,42714000000.0,21689000000.0,4249000000.0,1266000000.0,24984000000.0,1030000000.0,-555000000.0,-2496000000.0
AMGN,2011-06-30,False,Q2,2011,10-Q,3959000000.0,1332000000.0,1170000000.0,1.26,1.25,0.0,46936000000.0,25481000000.0,4582000000.0,5998000000.0,25614000000.0,2566000000.0,291000000.0,-146000000.0
AMGN,2011-09-30,False,Q3,2011,10-Q,3944000000.0,525000000.0,454000000.0,0.5,0.5,0.28,45765000000.0,24430000000.0,5315000000.0,3891000000.0,23553000000.0,3535000000.0,-566000000.0,-2365000000.0
FOLD,2011-06-30,False,Q2,2011,10-Q,4040000.0,-14724000.0,-12641000.0,-0.37,-0.37,0.0,90288000.0,88099000.0,16878000.0,25789000.0,44607000.0,-23913000.0,20448000.0,264927000.0
FOLD,2011-09-30,False,Q3,2011,10-Q,5798000.0,-13134000.0,-9759000.0,-0.28,-0.28,0.0,78867000.0,76394000.0,18625000.0,22810000.0,36789000.0,-36901000.0,30760000.0,264624000.0
ASRV,2011-06-30,False,Q2,2011,10-Q,13984000.0,,1648000.0,0.08,0.08,0.0,954893000.0,,,18389000.0,111410000.0,10225000.0,-9049000.0,2214000.0
ASRV,2011-09-30,False,Q3,2011,10-Q,14016000.0,,1027000.0,0.05,0.05,0.0,973439000.0,,,18245000.0,114164000.0,10296000.0,-12869000.0,19422000.0
ALOG,2011-10-31,False,Q1,2012,10-Q,117857000.0,5584000.0,4026000.0,0.32,0.32,0.0,501414000.0,362929000.0,77306000.0,151106000.0,414563000.0,2803000.0,-6815000.0,-13210000.0
ATNY,2011-08-31,False,Q1,2012,10-Q,69231222.0,1581789.0,10371882.0,0.2,0.2,0.0,511435437.0,146659430.0,45726442.0,16155080.0,284049431.0,-11505340.0,-266790684.0,186059185.0
OINK,2011-06-30,False,Q2,2011,10-Q,7670429.0,2581695.0,2479151.0,0.24,0.24,0.0,40359891.0,15420057.0,,6249514.0,35598267.0,2754328.0,-7377894.0,2751831.0
OINK,2011-09-30,False,Q3,2011,10-Q,9169325.0,3003356.0,2944373.0,0.29,0.29,0.0,44991770.0,18760217.0,,7534515.0,39276506.0,5628024.0,-9678063.0,3078107.0
AIS,2011-06-30,False,Q2,2011,10-Q,3542873.0,-1596395.0,-1554097.0,-0.02,-0.02,0.0,38880049.0,36346138.0,6676622.0,33327248.0,31334232.0,-3058576.0,-255065.0,26799549.0
AIS,2011-09-30,False,Q3,2010,10-Q,3919037.0,-1266501.0,-1299259.0,-0.01,-0.01,0.0,38495702.0,29905620.0,6761133.0,17118832.0,30894774.0,-4337257.0,-15405394.0,27020327.0
ANTH,2011-06-30,False,Q2,2011,10-Q,,-22682000.0,-23170000.0,-0.66,-0.66,0.0,116937000.0,115300000.0,21729000.0,108123000.0,71289000.0,-28762000.0,18005000.0,225003000.0
ANTH,2011-09-30,False,Q3,2011,10-Q,,-23370000.0,-24443000.0,-0.6,-0.6,0.0,95580000.0,93989000.0,23789000.0,89526000.0,47663000.0,-47104000.0,18254000.0,224498000.0
ANIK,2011-09-30,False,Q3,2011,10-Q,18455817.0,4817362.0,2976518.0,0.23,0.22,0.0,129780051.0,58647544.0,15138673.0,29048664.0,92853036.0,2865813.0,-953952.0,-1048230.0
ANIK,2011-06-30,False,Q2,2011,10-Q,16140852.0,3677577.0,2282641.0,0.18,0.17,0.0,131392567.0,57485437.0,17381704.0,26829029.0,91133919.0,-110499.0,-655784.0,-648233.0
ANSS,2010-06-30,False,Q2,2010,10-Q,137767000.0,52383000.0,35493000.0,0.39,0.38,0.0,1953550000.0,578742000.0,273267000.0,415488000.0,1402550000.0,119886000.0,2505000.0,-36751000.0
ANSS,2010-09-30,False,Q3,2010,10-Q,139843000.0,51877000.0,36130000.0,0.4,0.39,0.0,2118482000.0,686392000.0,355543000.0,494716000.0,1460140000.0,192149000.0,-2209000.0,-38091000.0
ANSS,2010-12-31,False,FY,2010,10-K,580236000.0,219268000.0,153132000.0,1.69,1.64,0.0,2126876000.0,714633000.0,311369000.0,472479000.0,1529929000.0,166884000.0,-6648000.0,-29639000.0
ANSS,2011-03-31,False,Q1,2011,10-Q,158047000.0,62274000.0,42241000.0,0.46,0.45,0.0,2178360000.0,784745000.0,330526000.0,549934000.0,1576633000.0,84859000.0,-3418000.0,-9229000.0
ANSS,2011-06-30,False,Q2,2011,10-Q,162258000.0,64813000.0,45431000.0,0.49,0.48,0.0,2237975000.0,854251000.0,347457000.0,629712000.0,1640294000.0,163769000.0,-7698000.0,-4991000.0
ANSS,2011-09-30,False,Q3,2011,10-Q,172935000.0,65329000.0,45546000.0,0.49,0.48,0.0,2347905000.0,626427000.0,371479000.0,406298000.0,1693017000.0,230047000.0,-282332000.0,-10008000.0
BPAX,2011-06-30,False,Q2,2011,10-Q,81003.0,,-14975231.0,-0.16,-0.16,0.0,42763850.0,38139321.0,11481498.0,37126006.0,11530516.0,-24361672.0,-542919.0,23875346.0
BPAX,2011-09-30,False,Q3,2011,10-Q,182784.0,,-12733691.0,-0.12,-0.12,0.0,74890908.0,70543909.0,11499718.0,69600199.0,44148857.0,-36944908.0,-645603.0,69035459.0
ANGO,2011-08-31,False,Q1,2012,10-Q,54431000.0,2717000.0,1373000.0,0.05,0.05,0.0,439608000.0,199866000.0,24107000.0,50493000.0,409301000.0,3044000.0,-284000.0,1739000.0
ABCW,2011-06-30,False,Q1,2012,10-Q,44044000.0,,-8154000.0,-0.38,-0.38,0.0,3240867000.0,,,44730000.0,-4990000.0,-6749000.0,196774000.0,-168294000.0
ABCW,2011-09-30,False,Q2,2012,10-Q,47774000.0,,-19593000.0,-0.92,-0.92,0.0,3197441000.0,,,63344000.0,-13391000.0,1822000.0,473582000.0,-227574000.0
ADI,2009-08-01,False,Q3,2009,10-Q,491991000.0,78945000.0,65460000.0,0.22,0.22,0.2,3280151000.0,2359633000.0,353926000.0,632715000.0,2458365000.0,269470000.0,-433643000.0,200671000.0
ADI,2009-10-31,False,FY,2009,10-K,2014908000.0,284817000.0,247772000.0,0.85,0.85,0.8,3404294000.0,2490636000.0,386613000.0,639729000.0,2529149000.0,432148000.0,-534729000.0,145997000.0
ADI,2010-01-30,False,Q1,2010,10-Q,602983000.0,149114000.0,120459000.0,0.41,0.4,0.2,3698170000.0,2840955000.0,451431000.0,914268000.0,2764153000.0,213773000.0,-42961000.0,104670000.0
ADI,2010-05-01,False,Q2,2010,10-Q,668240000.0,214075000.0,167140000.0,0.56,0.55,0.2,3928097000.0,3078308000.0,564717000.0,1008372000.0,2890250000.0,492093000.0,-173053000.0,50852000.0
ADI,2010-07-31,False,Q3,2010,10-Q,720290000.0,251145000.0,199491000.0,0.67,0.65,0.22,4104068000.0,3234538000.0,588379000.0,993429000.0,3034475000.0,716899000.0,-345949000.0,-13765000.0
ADI,2010-10-30,False,FY,2010,10-K,2761503000.0,900074000.0,712084000.0,2.39,2.33,0.84,4328831000.0,3478999000.0,643467000.0,1070000000.0,3199717000.0,991175000.0,-485825000.0,-72638000.0
ADI,2011-01-29,False,Q1,2011,10-Q,728504000.0,259406000.0,222106000.0,0.74,0.72,0.22,4596905000.0,3737029000.0,608491000.0,1570321000.0,3364427000.0,216751000.0,208136000.0,75735000.0
ADI,2011-04-30,False,Q2,2011,10-Q,790780000.0,298486000.0,241826000.0,0.81,0.78,0.22,5160399000.0,4292738000.0,588158000.0,1894761000.0,3581998000.0,413389000.0,24099000.0,385784000.0
ADI,2011-07-30,False,Q3,2011,10-Q,757902000.0,278841000.0,219935000.0,0.73,0.71,0.25,5251381000.0,4339131000.0,556287000.0,1357821000.0,3715717000.0,670369000.0,-646273000.0,263398000.0
ADI,2011-10-29,False,FY,2011,10-K,2993320000.0,1072025000.0,867394000.0,2.9,2.81,0.94,5277635000.0,4386348000.0,525005000.0,1405100000.0,3795413000.0,900529000.0,-703738000.0,138612000.0
AMCF,2011-09-30,False,Q3,2011,10-Q,65751882.0,3481560.0,2273635.0,0.23,0.23,0.0,90820286.0,33623282.0,33172251.0,6308556.0,57648035.0,2378550.0,-6505640.0,-2127995.0
AMCF,2011-06-30,False,Q2,2011,10-Q,63142639.0,2591267.0,1363678.0,0.14,0.14,0.0,95069858.0,35874951.0,40300983.0,5188000.0,54768875.0,-4736526.0,-5953152.0,3933051.0
ANAD,2011-07-02,False,Q2,2011,10-Q,35583000.0,-13177000.0,-13054000.0,-0.19,-0.19,0.0,207102000.0,131662000.0,18240000.0,77422000.0,186305000.0,-1118000.0,-18846000.0,257000.0
ANAD,2011-10-01,False,Q3,2012,10-Q,37264000.0,-10263000.0,-10014000.0,-0.15,-0.15,0.0,202277000.0,116249000.0,21917000.0,43573000.0,177869000.0,-1977000.0,-51902000.0,323000.0
ANAD,2011-10-01,False,Q3,2012,10-Q,37264000.0,-10263000.0,-10014000.0,-0.15,-0.15,0.0,202277000.0,116249000.0,21917000.0,43573000.0,177869000.0,-1977000.0,-51902000.0,323000.0
ANCB,2011-09-30,False,Q1,2012,10-Q,7304000.0,,-1715000.0,-0.7,-0.7,0.0,489500000.0,,,79665000.0,55729000.0,-457000.0,14419000.0,1946000.0
ARCI,2011-10-01,False,Q3,2011,10-Q,35857000.0,2928000.0,1756000.0,0.32,0.3,0.0,49199000.0,33875000.0,23919000.0,4700000.0,16895000.0,3242000.0,-820000.0,-641000.0
AREX,2011-06-30,False,Q2,2011,10-Q,29123000.0,10953000.0,7990000.0,0.28,0.28,0.0,530564000.0,13817000.0,36325000.0,831000.0,344802000.0,46067000.0,-161883000.0,93180000.0
AREX,2011-09-30,False,Q3,2011,10-Q,27958000.0,8866000.0,7073000.0,0.25,0.25,0.0,576524000.0,15354000.0,42374000.0,736000.0,352839000.0,74214000.0,-218546000.0,121630000.0
AMCC,2011-06-30,False,Q1,2012,10-Q,60844000.0,-8423000.0,-6877000.0,-0.11,-0.11,0.0,292822000.0,213287000.0,48440000.0,41394000.0,244382000.0,-4194000.0,-24021000.0,-14793000.0
AMCC,2011-09-30,False,Q2,2012,10-Q,64929000.0,-2088000.0,-1152000.0,-0.02,-0.02,0.0,266073000.0,185363000.0,37619000.0,51783000.0,228454000.0,-8872000.0,6754000.0,-30501000.0
APRI,2011-06-30,False,Q2,2011,10-Q,1595152.0,-7829866.0,-7794092.0,-0.39,-0.39,0.0,14080283.0,9361785.0,3676991.0,9140225.0,5567260.0,-4506770.0,357633.0,4143679.0
APRI,2011-09-30,False,Q3,2011,10-Q,799419.0,-2228080.0,-2220422.0,-0.11,-0.11,0.0,13977232.0,9349701.0,2887515.0,8877898.0,6274748.0,-7296739.0,-198495.0,7227449.0
AMAT,2009-10-25,False,FY,2009,10-K,5013607000.0,-393616000.0,-305327000.0,-0.23,-0.23,0.0,9574243000.0,5688947000.0,1939457000.0,1576381000.0,7094608000.0,332665000.0,112689000.0,-281339000.0
AMAT,2009-10-25,False,FY,2009,10-K,5013607000.0,-393616000.0,-305327000.0,-0.23,-0.23,0.0,9574243000.0,5688947000.0,1939457000.0,1576381000.0,7094608000.0,332665000.0,112689000.0,-281339000.0
AMAT,2010-01-31,False,Q1,2010,10-Q,1848902000.0,116343000.0,82751000.0,0.06,0.06,0.0,10003838000.0,5849263000.0,2277948000.0,1399054000.0,7148143000.0,371873000.0,-489568000.0,-59632000.0
AMAT,2010-05-02,False,Q2,2010,10-Q,2295540000.0,385797000.0,264004000.0,0.2,0.2,0.0,10449749000.0,6173294000.0,2575820000.0,1596429000.0,7321081000.0,898833000.0,-709540000.0,-169248000.0
AMAT,2010-08-01,False,Q3,2010,10-Q,2517790000.0,182651000.0,123096000.0,0.09,0.09,0.07,10726148000.0,6551748000.0,2889472000.0,1564337000.0,7278139000.0,1197734000.0,-846837000.0,-361796000.0
AMAT,2010-10-31,False,FY,2010,10-K,9548667000.0,1383708000.0,937866000.0,0.7,0.7,0.07,10943345000.0,6765315000.0,2887876000.0,1857664000.0,7536113000.0,1722853000.0,-861612000.0,-576131000.0
AMAT,2011-01-30,False,Q1,2011,10-Q,2686000000.0,674000000.0,506000000.0,0.38,0.38,0.07,11274000000.0,7142000000.0,2914000000.0,1974000000.0,7839000000.0,425000000.0,-79000000.0,-230000000.0
AMAT,2011-05-01,False,Q2,2011,10-Q,2862000000.0,677000000.0,489000000.0,0.37,0.37,0.08,11957000000.0,7944000000.0,3251000000.0,2558000000.0,8182000000.0,1129000000.0,-34000000.0,-396000000.0
